Index	Topic	StartVerseId	EndVerseId	Votes	PassageLength	UsableRange	VotesPercentage
402148	thankfulness	50004006		578	1	False	0.022542022542022543
402149	thankfulness	51003017		543	1	False	0.021177021177021176
402150	thankfulness	19107001		542	1	False	0.02113802113802114
331302	purpose in life	45008028		1421	1	False	0.04136826783114993
331303	purpose in life	40028019	40028020	1319	2	True	0.03839883551673945
331304	purpose in life	45012002		1276	1	False	0.037147016011644836
331305	purpose in life	19138008		1225	1	False	0.03566229985443959
331306	purpose in life	21012013	21012014	1121	2	True	0.032634643377001456
331307	purpose in life	46010031		1016	1	False	0.02957787481804949
331308	purpose in life	40005013	40005016	799	4	True	0.023260553129548764
331309	purpose in life	19057002		710	1	False	0.02066957787481805
331310	purpose in life	24001005		693	1	False	0.02017467248908297
414923	the power of prayer	41011024		1748	1	False	0.05014486933073238
414924	the power of prayer	59005016		1479	1	False	0.04242806735706704
414925	the power of prayer	50004006	50004007	1449	2	True	0.04156745747152816
414926	the power of prayer	49006018		934	1	False	0.02679365443644396
414927	the power of prayer	43014013	43014014	854	2	True	0.0244986947416736
414928	the power of prayer	43015007		780	1	False	0.022375857024011014
414929	the power of prayer	62005014	62005015	775	2	True	0.02223242204308787
360606	self confidence	50004013		1918	1	False	0.09057851239669422
360607	self confidence	55001007		1607	1	False	0.0758913813459268
360608	self confidence	58010035	58010036	1390	2	True	0.06564344746162928
360609	self confidence	58013006		1282	1	False	0.060543093270366
360610	self confidence	06001009		1058	1	False	0.04996458087367178
360611	self confidence	19139013	19139014	778	2	True	0.03674144037780402
360612	self confidence	19027003		655	1	False	0.03093270365997639
360613	self confidence	20003006		529	1	False	0.02498229043683589
360614	self confidence	49004029		514	1	False	0.024273907910271546
360615	self confidence	62004018		514	1	False	0.024273907910271546
360616	self confidence	19138008		442	1	False	0.02087367178276269
360617	self confidence	50001006		437	1	False	0.02063754427390791
360618	self confidence	50004004	50004007	428	4	True	0.020212514757969303
168505	gods power	49006010		1067	1	False	0.020854507075287312
15597	armageddon	66016016		912	1	False	0.05189189189189189
15598	armageddon	66016014		602	1	False	0.03425320056899004
15599	armageddon	66019011	66019021	451	11	True	0.02566145092460882
15600	armageddon	66012009		377	1	False	0.021450924608819345
15601	armageddon	29003012	29003014	360	3	True	0.020483641536273117
170054	gods provision	50004019		1981	1	False	0.057491946484023566
170055	gods provision	47009008		981	1	False	0.02847026728966538
170056	gods provision	58013005		838	1	False	0.02432016716487216
170057	gods provision	40006031	40006032	742	2	True	0.021534085962213775
170058	gods provision	19023001		702	1	False	0.020373218794439447
145945	fortune tellers and psychics	03020006		983	1	False	0.06649529865385916
145946	fortune tellers and psychics	03019031		967	1	False	0.06541297436244335
145947	fortune tellers and psychics	05018010	05018013	641	4	True	0.04336061692484611
145948	fortune tellers and psychics	23008019		592	1	False	0.04004599878238517
145949	fortune tellers and psychics	03020027		518	1	False	0.03504024893458703
145950	fortune tellers and psychics	13010013	13010014	499	2	True	0.033754988838530744
145951	fortune tellers and psychics	62004001	62004003	474	3	True	0.032063857133193534
145952	fortune tellers and psychics	44016016	44016019	463	4	True	0.03131975918284516
145953	fortune tellers and psychics	66021008		432	1	False	0.029222755868227018
145954	fortune tellers and psychics	12021006		381	1	False	0.025772847189339105
145955	fortune tellers and psychics	66022015		325	1	False	0.02198471216938375
145956	fortune tellers and psychics	05018010	05018012	318	3	True	0.021511195291889332
260607	manipulation	40007015		827	1	False	0.03827463322071551
260608	manipulation	55003001	55003005	785	5	True	0.0363308187161568
260609	manipulation	47011014		746	1	False	0.034525848104780855
260610	manipulation	40024004		565	1	False	0.02614893321608738
260611	manipulation	46013004	46013007	518	4	True	0.02397371222289073
260612	manipulation	49006010	49006018	510	9	True	0.023603461841070025
260613	manipulation	48005019	48005021	493	3	True	0.022816679779701022
399945	tears	19056008		1405	1	False	0.05564136073818859
399946	tears	66021004		1312	1	False	0.05195833828363233
399947	tears	19126005		824	1	False	0.03263237099520811
399948	tears	66007017		794	1	False	0.03144429923567384
399949	tears	19042003		728	1	False	0.02883054136469843
399950	tears	43011035		694	1	False	0.027484060037226248
399951	tears	19080005		622	1	False	0.024632687814343985
399952	tears	23038005		579	1	False	0.022929784959011525
399953	tears	18016020		562	1	False	0.022256544295275436
157548	glorified bodies	50003021		510	1	False	0.030719190458980847
157549	glorified bodies	46015042	46015044	374	3	True	0.022527406336585953
157550	glorified bodies	50003020	50003021	355	2	True	0.02138296590772196
157551	glorified bodies	46015044		341	1	False	0.020539694012769547
157552	glorified bodies	62003002		336	1	False	0.020238525478857967
157553	glorified bodies	42024039		333	1	False	0.02005782435851102
62450	children being a blessing	19127003	19127005	1798	3	True	0.082948883557852
62451	children being a blessing	19127003		1551	1	False	0.07155379221258534
62452	children being a blessing	20022006		1086	1	False	0.05010149474072707
62453	children being a blessing	43016021		883	1	False	0.040736298210001846
62454	children being a blessing	19139013	19139016	807	4	True	0.037230116257612106
62455	children being a blessing	23054013		804	1	False	0.03709171433843882
62456	children being a blessing	20017006		763	1	False	0.035200221443070674
62457	children being a blessing	64001004		748	1	False	0.03450821184720428
62458	children being a blessing	59001017		670	1	False	0.030909761948699023
62459	children being a blessing	40018001	40018003	626	3	True	0.028879867134157595
62460	children being a blessing	40018010		599	1	False	0.02763424986159808
62461	children being a blessing	41010014		510	1	False	0.023528326259457465
62462	children being a blessing	49006004		459	1	False	0.02117549363351172
62463	children being a blessing	04006024	04006026	448	3	True	0.02066801992987636
458533	work ethic	51003023		1430	1	False	0.050736207202412634
458534	work ethic	20016003		968	1	False	0.034344509490863935
458535	work ethic	20014023		938	1	False	0.03328011353556856
458536	work ethic	53003010		916	1	False	0.032499556501685296
458537	work ethic	21009010		773	1	False	0.02742593578144403
458538	work ethic	20010004		732	1	False	0.025971261309207024
458539	work ethic	44020035		706	1	False	0.025048784814617704
458540	work ethic	20012011		661	1	False	0.02345219088167465
120555	everyone is equal	48003028		1919	1	False	0.1172194734591656
120556	everyone is equal	01001027		840	1	False	0.05131024372365769
120557	everyone is equal	44010034		657	1	False	0.040131940626717974
120558	everyone is equal	45010012		475	1	False	0.029014721153258812
120559	everyone is equal	44017026		428	1	False	0.026143790849673203
120560	everyone is equal	45003023		388	1	False	0.02370044591045141
120561	everyone is equal	43003016		381	1	False	0.023272860546087595
120562	everyone is equal	45002011		343	1	False	0.02095168285382689
387174	staying focus	51003002		1821	1	False	0.09312672598956735
387175	staying focus	20004025		1443	1	False	0.07379564283522554
387176	staying focus	40006033		1138	1	False	0.05819781118952644
387177	staying focus	19001001	19001006	936	6	True	0.04786744400122737
387178	staying focus	45008005		861	1	False	0.044031911629334154
387179	staying focus	50004008		676	1	False	0.03457093177866421
387180	staying focus	20016003		620	1	False	0.03170706760765061
387181	staying focus	40006024		605	1	False	0.030939961133271965
387182	staying focus	55002015		578	1	False	0.029559169479390406
387183	staying focus	46010013		552	1	False	0.02822951825713409
387184	staying focus	60003017		509	1	False	0.026030479697248646
387185	staying focus	50004013		506	1	False	0.025877058402372918
387186	staying focus	20002002	20002005	475	4	True	0.024291705021990385
260467	manhood	46016013	46016014	579	2	True	0.03222395369545859
260468	manhood	60003007		545	1	False	0.030331700801424756
260469	manhood	33006008		415	1	False	0.023096616206589492
260470	manhood	46013011		413	1	False	0.022985307212822798
260471	manhood	11002002	11002004	367	3	True	0.02042520035618878
214306	inner beauty	60003003	60003004	1822	2	True	0.15844856074441255
214307	inner beauty	22004007		1243	1	False	0.10809635620488738
214308	inner beauty	20031030		1076	1	False	0.09357335420471345
214309	inner beauty	19139014		855	1	False	0.07435429167753718
214310	inner beauty	09016007		760	1	False	0.06609270371336638
214311	inner beauty	60003004		631	1	False	0.05487433689886077
214312	inner beauty	20003015		591	1	False	0.0513957735455257
214313	inner beauty	47004016		470	1	False	0.04087311940168711
214314	inner beauty	20003015	20003018	279	4	True	0.02426297938951213
214315	inner beauty	46013004	46013008	250	5	True	0.021741020958344202
214316	inner beauty	19034005		236	1	False	0.02052352378467693
3348	abundance	49003020		822	1	False	0.03439186644910255
3349	abundance	43010010		731	1	False	0.030584494372620393
3350	abundance	42006038		616	1	False	0.025772980210033054
3351	abundance	40006033		562	1	False	0.02351366051629639
109575	eating meat	01009003		1737	1	False	0.037370108216260405
109576	eating meat	45014001	45014023	1396	23	True	0.030033777242314062
109577	eating meat	03011001	03011047	1324	47	True	0.028484757212624515
183093	hard times	23041010		528	1	False	0.04021937842778794
183094	hard times	43016033		419	1	False	0.03191651432053626
183095	hard times	59001012		400	1	False	0.030469226081657527
183096	hard times	45008018		396	1	False	0.03016453382084095
183097	hard times	59001002	59001004	365	3	True	0.027803168799512494
183098	hard times	50004006	50004008	315	3	True	0.023994515539305303
183099	hard times	06001009		314	1	False	0.023918342474101156
183100	hard times	19050015		314	1	False	0.023918342474101156
183101	hard times	45008028		310	1	False	0.02361365021328458
183102	hard times	45005003	45005005	279	3	True	0.021252285191956124
183103	hard times	50004006	50004007	273	2	True	0.020795246800731262
183104	hard times	45008031		270	1	False	0.02056672760511883
183105	hard times	47001003	47001004	268	2	True	0.020414381474710544
140436	fishing	40004019		459	1	False	0.026631853785900782
140437	fishing	40013047		443	1	False	0.02570351029881056
140438	fishing	43021003		431	1	False	0.02500725268349289
140439	fishing	01001028		370	1	False	0.021467943138961415
140440	fishing	42005006		366	1	False	0.021235857267188858
91028	degrees of sin	43019011		905	1	False	0.03365313104268928
91029	degrees of sin	62005016		770	1	False	0.028633050721404135
91030	degrees of sin	58010026		621	1	False	0.023092369477911646
91031	degrees of sin	40005022		561	1	False	0.020861222668451584
370354	shrimp	26023020		139	1	False	0.3619791666666667
370355	shrimp	01019001	01019028	132	28	True	0.34375
370356	shrimp	26023018	26023021	113	4	True	0.2942708333333333
88293	dealing with pain	66021004		648	1	False	0.044523842242682424
88294	dealing with pain	45008018		386	1	False	0.026521918372955887
88295	dealing with pain	19147003		308	1	False	0.021162566991892263
88296	dealing with pain	43016033		295	1	False	0.020269341761714993
88297	dealing with pain	19034018		294	1	False	0.020200632128624434
435569	ungratefulness	55003001	55003005	781	5	True	0.03202919947506562
435570	ungratefulness	66001001		515	1	False	0.02112040682414698
435571	ungratefulness	42006035		512	1	False	0.02099737532808399
435149	unfaithful	58013004		422	1	False	0.027812561787385486
435150	unfaithful	46010013		358	1	False	0.023594542938113756
411449	the lords prayer	40006009	40006013	854	5	True	0.03566655529568994
411450	the lords prayer	59005016		574	1	False	0.023972602739726026
411451	the lords prayer	42011002	42011004	572	3	True	0.023889074507183427
411452	the lords prayer	40006009		483	1	False	0.020172068159037753
335010	raising children	20022006		1582	1	False	0.07700545171339564
335011	raising children	49006004		1163	1	False	0.05661020249221184
335012	raising children	20029015		850	1	False	0.04137461059190031
335013	raising children	20013024		793	1	False	0.03860007788161994
335014	raising children	51003021		701	1	False	0.034121884735202494
335015	raising children	19127003	19127005	605	3	True	0.02944898753894081
335016	raising children	05006007		588	1	False	0.028621495327102803
335017	raising children	20022015		564	1	False	0.027453271028037383
335018	raising children	20029017		560	1	False	0.027258566978193146
335019	raising children	20023013		510	1	False	0.024824766355140186
335020	raising children	20019018		486	1	False	0.023656542056074766
442177	waiting on god	23040031		1447	1	False	0.08983671695536102
442178	waiting on god	25003025		746	1	False	0.046315266654249704
442179	waiting on god	19027013	19027014	718	2	True	0.04457689203451915
442180	waiting on god	23030018		693	1	False	0.04302477183833116
442181	waiting on god	20003005	20003006	648	2	True	0.040230955485192774
442182	waiting on god	59005007	59005008	640	2	True	0.03973427702241262
442183	waiting on god	19027014		632	1	False	0.03923759855963246
442184	waiting on god	33007007		514	1	False	0.03191159123362513
442185	waiting on god	61003009		470	1	False	0.029179859688334264
442186	waiting on god	19130005	19130006	425	2	True	0.026386043335195876
442187	waiting on god	19037007		406	1	False	0.025206431986093004
442188	waiting on god	19062005		385	1	False	0.023902651021295088
